id,precision,recall,f1_score,agent_refactoring_count,oracle_count
500,0.6666666666666666,1.0,0.8,3,2
502,0.4117647058823529,0.6363636363636364,0.5,17,11
503,0.26666666666666666,1.0,0.4210526315789474,15,4
504,0,0.0,0,0,1
506,0.5,0.3333333333333333,0.4,2,3
507,0.0,0.0,0,1,3
508,1.0,0.16666666666666666,0.2857142857142857,1,6
511,1.0,0.75,0.8571428571428571,6,8
512,0.5,1.0,0.6666666666666666,2,1
516,0.5,1.0,0.6666666666666666,2,1
517,0.5,1.0,0.6666666666666666,2,1
518,1.0,0.5,0.6666666666666666,1,2
519,1.0,1.0,1.0,1,1
520,0.0,0.0,0,2,1
521,0.5,1.0,0.6666666666666666,2,1
522,0,0.0,0,0,1
523,0.2,1.0,0.33333333333333337,5,1
524,0.25,1.0,0.4,4,1
525,1.0,0.5,0.6666666666666666,1,2
526,1.0,0.75,0.8571428571428571,3,4
527,0.3333333333333333,0.7142857142857143,0.4545454545454545,15,7
528,0.7,1.0,0.8235294117647058,10,7
529,0.2222222222222222,1.0,0.3636363636363636,9,2
530,0.25,1.0,0.4,4,1
531,1.0,1.0,1.0,1,1
532,0.3333333333333333,1.0,0.5,3,1
533,0.5,0.3333333333333333,0.4,2,3
534,1.0,1.0,1.0,1,1
535,1.0,1.0,1.0,1,1
536,0,0.0,0,0,1
537,1.0,1.0,1.0,2,2
538,1.0,1.0,1.0,1,1
539,1.0,1.0,1.0,1,1
540,0.0,0.0,0,1,3
541,0.5,1.0,0.6666666666666666,2,1
542,1.0,0.25,0.4,1,4
543,0.5,1.0,0.6666666666666666,2,1
544,0.9473684210526315,0.8571428571428571,0.9,38,42
545,1.0,1.0,1.0,1,1
547,0.5,1.0,0.6666666666666666,2,1
548,1.0,1.0,1.0,1,1
549,1.0,1.0,1.0,2,2
550,0,0.0,0,0,1
551,0.0,0.0,0,1,1
552,1.0,0.2,0.33333333333333337,1,5
553,0,0.0,0,0,8
554,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,7
555,0,0.0,0,0,16
556,0,0.0,0,0,7
557,0.0,0.0,0,5,9
558,0,0.0,0,0,18
559,0,0.0,0,0,2
560,0.3333333333333333,1.0,0.5,3,1
561,1.0,0.3333333333333333,0.5,1,3
562,0.7272727272727273,1.0,0.8421052631578948,11,8
563,0.3333333333333333,0.5,0.4,3,2
564,0.3333333333333333,1.0,0.5,3,1
565,1.0,1.0,1.0,1,1
566,0,0.0,0,0,3
567,0.02586206896551724,0.75,0.05,116,4
568,1.0,1.0,1.0,4,4
569,0.5,0.2,0.28571428571428575,2,5
570,0.5,1.0,0.6666666666666666,2,1
571,0.6666666666666666,1.0,0.8,3,2
573,0,0.0,0,0,1
575,0.42857142857142855,1.0,0.6,7,3
576,1.0,1.0,1.0,1,1
577,0.0,0.0,0,1,1
578,1.0,0.2,0.33333333333333337,1,5
579,1.0,1.0,1.0,1,1
580,0.3333333333333333,1.0,0.5,3,1
581,0.09090909090909091,0.09090909090909091,0.09090909090909091,11,11
582,0.5,0.25,0.3333333333333333,2,4
583,0.6,1.0,0.7499999999999999,10,6
585,0.6666666666666666,0.4,0.5,3,5
586,0,0.0,0,0,1
587,0.8,0.8888888888888888,0.8421052631578948,10,9
588,1.0,1.0,1.0,3,3
589,1.0,0.42857142857142855,0.6,3,7
590,1.0,1.0,1.0,1,1
591,0.0,0.0,0,1,4
592,1.0,1.0,1.0,1,1
593,0.16666666666666666,1.0,0.2857142857142857,6,1
594,1.0,1.0,1.0,1,1
595,0.6666666666666666,1.0,0.8,3,2
596,0.6666666666666666,1.0,0.8,3,2
597,1.0,1.0,1.0,1,1
598,1.0,0.3333333333333333,0.5,1,3
599,1.0,0.4444444444444444,0.6153846153846153,4,9
601,0.2,0.5,0.28571428571428575,5,2
602,0.3333333333333333,1.0,0.5,21,7
603,1.0,1.0,1.0,1,1
604,0.5,1.0,0.6666666666666666,4,2
605,0.5,1.0,0.6666666666666666,2,1
606,0,0.0,0,0,1
607,0.6666666666666666,1.0,0.8,3,2
608,0.0,0.0,0,2,1
609,0,0.0,0,0,1
610,1.0,0.5714285714285714,0.7272727272727273,4,7
611,0.125,1.0,0.2222222222222222,8,1
612,0.3333333333333333,0.2,0.25,3,5
613,0.125,0.5,0.2,8,2
614,1.0,1.0,1.0,7,7
615,1.0,0.3333333333333333,0.5,1,3
