id,precision,recall,f1_score,agent_refactoring_count,oracle_count
100601,0,0.0,0,0,21
100781,0,0.0,0,0,38
100801,0,0.0,0,0,1
100802,1.0,1.0,1.0,1,1
100831,1.0,0.13953488372093023,0.24489795918367346,6,43
103391,0,0.0,0,0,2
103392,1.0,0.16666666666666666,0.2857142857142857,1,6
103501,1.0,0.14285714285714285,0.25,2,14
103801,0.5,0.2,0.28571428571428575,2,5
103802,0.0,0.0,0,2,2
103803,0.5,1.0,0.6666666666666666,2,1
103804,0.0,0.0,0,2,1
103805,0.5,1.0,0.6666666666666666,2,1
103806,0.5,1.0,0.6666666666666666,2,1
103807,0.5,1.0,0.6666666666666666,2,1
103861,1.0,0.3333333333333333,0.5,1,3
103862,0.0,0.0,0,6,2
103863,0.5,1.0,0.6666666666666666,2,1
103864,0.0,0.0,0,2,1
104061,1.0,1.0,1.0,1,1
104151,0,0.0,0,0,2
104152,0.6666666666666666,1.0,0.8,3,2
104153,0,0.0,0,0,1
104154,0,0.0,0,0,1
112051,1.0,0.6666666666666666,0.8,2,3
112921,1.0,1.0,1.0,1,1
113011,1.0,0.2,0.33333333333333337,1,5
113012,1.0,0.5,0.6666666666666666,2,4
114311,0,0.0,0,0,2
114921,1.0,1.0,1.0,1,1
114922,1.0,1.0,1.0,1,1
114941,1.0,0.1111111111111111,0.19999999999999998,1,9
114951,1.0,1.0,1.0,1,1
114952,1.0,1.0,1.0,1,1
115121,0.6666666666666666,0.2222222222222222,0.3333333333333333,3,9
115122,0.5,1.0,0.6666666666666666,2,1
115123,0.5,1.0,0.6666666666666666,2,1
115124,1.0,1.0,1.0,1,1
115125,0.5,1.0,0.6666666666666666,2,1
115126,0.5,1.0,0.6666666666666666,2,1
115127,0.5,1.0,0.6666666666666666,2,1
115128,0.5,1.0,0.6666666666666666,2,1
115129,0.5,1.0,0.6666666666666666,2,1
115130,0.5,1.0,0.6666666666666666,2,1
115671,1.0,0.26666666666666666,0.4210526315789474,4,15
115691,0.0,0.0,0,2,21
115692,1.0,1.0,1.0,2,2
115693,0.0,0.0,0,1,2
116371,1.0,0.6,0.7499999999999999,3,5
116372,1.0,0.6,0.7499999999999999,3,5
116373,1.0,0.5,0.6666666666666666,2,4
116374,1.0,0.5,0.6666666666666666,2,4
116375,1.0,0.3333333333333333,0.5,1,3
116391,0.5,1.0,0.6666666666666666,4,2
116392,0.1,1,0.18181818181818182,10,1
117401,0.0,0.0,0,11,6
118241,1.0,0.14285714285714285,0.25,1,7
119851,0,0.0,0,0,1
120871,0.5,1.0,0.6666666666666666,2,1
120872,0.5,1.0,0.6666666666666666,2,1
120873,0.0,0.0,0,6,1
122201,0,0.0,0,0,9
