id,precision,recall,f1_score,agent_refactoring_count,oracle_count
100601,0.0,0.0,0,4,21
100781,1.0,0.05263157894736842,0.1,2,38
100801,0,0.0,0,0,1
100802,0.3333333333333333,1.0,0.5,3,1
100831,1.0,0.13953488372093023,0.24489795918367346,6,43
103391,0.2,0.5,0.28571428571428575,5,2
103392,1.0,0.16666666666666666,0.2857142857142857,1,6
103501,0.8571428571428571,0.42857142857142855,0.5714285714285714,7,14
103801,0.5,0.2,0.28571428571428575,2,5
103802,0.0,0.0,0,2,2
103803,0.5,1.0,0.6666666666666666,2,1
103804,0.0,0.0,0,2,1
103805,0.5,1.0,0.6666666666666666,2,1
103806,0.5,1.0,0.6666666666666666,2,1
103807,0.5,1.0,0.6666666666666666,2,1
103861,0.5,0.3333333333333333,0.4,2,3
103862,0.0,0.0,0,8,2
103863,0.3333333333333333,1.0,0.5,3,1
103864,0.0,0.0,0,5,1
104061,0.3333333333333333,1.0,0.5,3,1
104151,0,0.0,0,0,2
104152,0.6666666666666666,1.0,0.8,3,2
104153,0,0.0,0,0,1
104154,0,0.0,0,0,1
112051,1.0,1.0,1.0,3,3
112921,1.0,1.0,1.0,1,1
113011,0.3333333333333333,0.2,0.25,3,5
113012,0.25,0.5,0.3333333333333333,8,4
114311,0,0.0,0,0,2
114921,0.5,1.0,0.6666666666666666,2,1
114922,1.0,1.0,1.0,1,1
114941,1.0,0.3333333333333333,0.5,3,9
114951,1.0,1.0,1.0,1,1
114952,1.0,1.0,1.0,1,1
115121,0.4,0.2222222222222222,0.2857142857142857,5,9
115122,0.3333333333333333,1.0,0.5,3,1
115123,0.3333333333333333,1.0,0.5,3,1
115124,0.2,1.0,0.33333333333333337,5,1
115125,0.25,1.0,0.4,4,1
115126,0.3333333333333333,1.0,0.5,3,1
115127,0.25,1.0,0.4,4,1
115128,0.25,1.0,0.4,4,1
115129,0.25,1.0,0.4,4,1
115130,0.25,1.0,0.4,4,1
115671,1.0,0.26666666666666666,0.4210526315789474,4,15
115691,0.16666666666666666,0.05,0.07692307692307691,6,20
115692,1.0,1.0,1.0,2,2
115693,0.0,0.0,0,4,2
116371,1.0,0.6,0.7499999999999999,3,5
116372,0.6,0.6,0.6,5,5
116373,0.3333333333333333,0.25,0.28571428571428575,3,4
116374,0.5,0.5,0.5,4,4
116375,1.0,1.0,1.0,3,3
116391,0.25,1.0,0.4,8,2
116392,0.1,1,0.18181818181818182,10,1
117401,0.0,0.0,0,11,6
118241,1.0,0.14285714285714285,0.25,1,7
119851,1.0,1.0,1.0,1,1
120871,0.5,1.0,0.6666666666666666,2,1
120872,0.5,1.0,0.6666666666666666,2,1
120873,0.0,0.0,0,6,1
122201,1.0,0.2222222222222222,0.3636363636363636,2,9
