id,precision,recall,f1_score,agent_refactoring_count,oracle_count
500,1.0,0.3333333333333333,0.5,1,3
501,0.5,1.0,0.6666666666666666,2,1
502,1.0,0.5,0.6666666666666666,6,12
503,0.38461538461538464,1.0,0.5555555555555556,13,5
504,1.0,0.5,0.6666666666666666,1,2
505,0.5,1.0,0.6666666666666666,2,1
506,1.0,0.25,0.4,1,4
507,0.6,0.6,0.6,5,5
508,0.6666666666666666,0.2857142857142857,0.4,3,7
509,0.2,1.0,0.33333333333333337,5,1
510,1.0,1.0,1.0,1,1
511,1.0,0.4444444444444444,0.6153846153846153,4,9
512,0.0,0.0,0,1,2
515,0,0.0,0,0,1
516,1.0,1.0,1.0,2,2
517,0.5,0.5,0.5,2,2
518,1.0,0.6666666666666666,0.8,2,3
519,0.6666666666666666,1.0,0.8,3,2
520,0.0,0.0,0,1,2
521,0.6666666666666666,1.0,0.8,3,2
522,1.0,0.5,0.6666666666666666,1,2
523,0.5,1.0,0.6666666666666666,4,2
524,1.0,1.0,1.0,2,2
525,0.0410958904109589,1.0,0.07894736842105263,73,3
526,1.0,0.4,0.5714285714285715,2,5
527,0.5,0.875,0.6363636363636364,14,8
528,0.5384615384615384,0.875,0.6666666666666667,13,8
529,0.0,0.0,0,74,3
530,1.0,1.0,1.0,2,2
531,0,0.0,0,0,2
532,0.0,0.0,0,2,2
533,0.5,1.0,0.6666666666666666,8,4
534,1.0,1.0,1.0,2,2
535,1.0,1.0,1.0,2,2
536,1.0,0.5,0.6666666666666666,1,2
537,0,0.0,0,0,3
538,1.0,0.5,0.6666666666666666,1,2
539,1.0,1.0,1.0,2,2
540,0.5,0.25,0.3333333333333333,2,4
541,0.6666666666666666,1.0,0.8,3,2
542,1.0,0.4,0.5714285714285715,2,5
543,0.6666666666666666,1.0,0.8,3,2
544,0,0.0,0,0,43
545,1.0,1.0,1.0,2,2
547,0.6666666666666666,1.0,0.8,3,2
548,1.0,1.0,1.0,2,2
549,1.0,1.0,1.0,3,3
550,1.0,0.5,0.6666666666666666,1,2
551,0.0,0.0,0,2,2
552,0.46153846153846156,1.0,0.631578947368421,13,6
553,1.0,0.1111111111111111,0.19999999999999998,1,9
554,0.8333333333333334,0.625,0.7142857142857143,6,8
555,1.0,0.11764705882352941,0.21052631578947367,2,17
556,1.0,0.125,0.2222222222222222,1,8
557,0.0,0.0,0,2,10
558,1.0,0.05263157894736842,0.1,1,19
559,1.0,0.3333333333333333,0.5,1,3
560,0.3333333333333333,1.0,0.5,6,2
561,1.0,0.25,0.4,1,4
562,0.7142857142857143,0.5555555555555556,0.6250000000000001,7,9
563,0.5,0.6666666666666666,0.5714285714285715,4,3
564,1.0,1.0,1.0,2,2
565,0,0.0,0,0,2
566,1.0,0.25,0.4,1,4
567,0.5,0.4,0.4444444444444445,4,5
568,1.0,1.0,1.0,5,5
569,1.0,0.16666666666666666,0.2857142857142857,1,6
570,0.6666666666666666,1.0,0.8,3,2
571,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,3
572,0.3333333333333333,1.0,0.5,3,1
573,1.0,0.5,0.6666666666666666,1,2
574,0.5,1.0,0.6666666666666666,2,1
575,0.42857142857142855,0.75,0.5454545454545454,7,4
576,1.0,1.0,1.0,2,2
577,1.0,0.5,0.6666666666666666,1,2
578,1.0,0.16666666666666666,0.2857142857142857,1,6
579,1.0,1.0,1.0,2,2
580,0.5,1.0,0.6666666666666666,4,2
581,0.2,0.16666666666666666,0.1818181818181818,10,12
582,0.5,0.4,0.4444444444444445,4,5
583,0.3333333333333333,0.14285714285714285,0.2,3,7
585,1.0,0.5,0.6666666666666666,3,6
586,1.0,0.5,0.6666666666666666,1,2
587,0.6666666666666666,0.2,0.30769230769230765,3,10
588,0.8,1.0,0.888888888888889,5,4
589,1.0,0.25,0.4,2,8
590,1.0,1.0,1.0,2,2
591,0.5,0.2,0.28571428571428575,2,5
592,1.0,1.0,1.0,2,2
593,0.5,1.0,0.6666666666666666,4,2
594,1.0,0.5,0.6666666666666666,1,2
595,0.5,1.0,0.6666666666666666,6,3
596,1.0,1.0,1.0,3,3
597,1.0,1.0,1.0,2,2
598,1.0,0.5,0.6666666666666666,2,4
599,0.8333333333333334,0.5,0.625,6,10
601,0.5714285714285714,0.3076923076923077,0.4,7,13
602,0.5,0.23076923076923078,0.3157894736842105,6,13
603,1.0,0.5,0.6666666666666666,1,2
604,0.75,1.0,0.8571428571428571,4,3
605,0.6666666666666666,1.0,0.8,3,2
606,1.0,0.5,0.6666666666666666,1,2
