id,precision,recall,f1_score,agent_refactoring_count,oracle_count
900,0.0,0.0,0,5,2
901,0,0.0,0,0,9
902,1.0,0.2,0.33333333333333337,1,5
903,0.0,0.0,0,3,2
904,0.0,0.0,0,5,4
905,1.0,0.5,0.6666666666666666,2,4
908,0.0,0.0,0,2,2
909,1.0,0.3333333333333333,0.5,1,3
910,0.5,0.3333333333333333,0.4,2,3
911,1.0,0.5,0.6666666666666666,1,2
912,1.0,0.25,0.4,1,4
913,1.0,1.0,1.0,2,2
915,1.0,0.3333333333333333,0.5,1,3
916,1.0,1.0,1.0,2,2
917,1.0,0.5,0.6666666666666666,1,2
920,0.5,0.07692307692307693,0.13333333333333336,2,13
921,0.3333333333333333,0.038461538461538464,0.06896551724137931,3,26
922,1.0,0.5,0.6666666666666666,1,2
923,1.0,0.5,0.6666666666666666,1,2
924,1.0,0.5,0.6666666666666666,1,2
925,1.0,0.5,0.6666666666666666,1,2
926,1.0,0.5,0.6666666666666666,1,2
927,1.0,1.0,1.0,1,1
928,1.0,0.5,0.6666666666666666,1,2
929,1.0,0.5,0.6666666666666666,1,2
930,1.0,0.25,0.4,1,4
931,1.0,0.5,0.6666666666666666,1,2
932,1.0,0.5,0.6666666666666666,1,2
934,1.0,0.5,0.6666666666666666,1,2
935,1.0,0.5,0.6666666666666666,1,2
936,0,0.0,0,0,3
938,1.0,1.0,1.0,1,1
939,1.0,0.25,0.4,1,4
940,0.0,0.0,0,1,2
941,1.0,0.3333333333333333,0.5,1,3
942,1.0,0.2,0.33333333333333337,1,5
943,1.0,0.5,0.6666666666666666,1,2
944,1.0,0.5,0.6666666666666666,1,2
946,1.0,0.5,0.6666666666666666,1,2
947,0.0,0.0,0,1,5
948,1.0,0.16666666666666666,0.2857142857142857,1,6
949,1.0,0.5,0.6666666666666666,1,2
951,1.0,1.0,1.0,2,2
952,0.0,0.0,0,2,4
954,1.0,0.09090909090909091,0.16666666666666669,1,11
955,0.5,0.5,0.5,2,2
956,1.0,0.5,0.6666666666666666,1,2
957,0.5,0.3333333333333333,0.4,2,3
958,0.0,0.0,0,1,2
959,0.3333333333333333,0.5,0.4,3,2
960,1.0,0.3333333333333333,0.5,1,3
961,1.0,0.2,0.33333333333333337,1,5
962,0,0.0,0,0,29
963,1.0,0.058823529411764705,0.1111111111111111,1,17
964,1.0,0.5,0.6666666666666666,1,2
965,0.0,0.0,0,2,2
