id,precision,recall,f1_score,agent_refactoring_count,oracle_count
102071,0.0,0.0,0,1,2
102072,0.1111111111111111,0.5,0.1818181818181818,9,2
102091,0.0,0.0,0,8,2
102101,1.0,1.0,1.0,5,5
102111,0.0,0.0,0,9,2
102121,0.0,0.0,0,11,4
102122,0.2222222222222222,0.6666666666666666,0.3333333333333333,9,3
102123,0.2222222222222222,0.6666666666666666,0.3333333333333333,9,3
102171,0,0.0,0,0,1
102172,0,0.0,0,0,1
102173,1.0,1.0,1.0,1,1
102174,1.0,1.0,1.0,1,1
102191,0.6,1.0,0.7499999999999999,5,3
112601,0.0,0.0,0,8,5
112621,0.3333333333333333,1.0,0.5,3,1
112641,0.0,0.0,0,1,51
112651,1.0,0.10344827586206896,0.1875,3,29
112661,1.0,0.2727272727272727,0.42857142857142855,3,11
112662,0.0,0.0,0,2,1
112681,1.0,0.125,0.2222222222222222,1,8
112691,0.16666666666666666,0.2,0.1818181818181818,6,5
112692,1.0,0.5,0.6666666666666666,2,4
112701,0.10344827586206896,1.0,0.1875,29,3
112702,0.2,0.16666666666666666,0.1818181818181818,5,6
112703,0.0,0.0,0,16,1
112721,0.06896551724137931,1.0,0.12903225806451613,29,2
112722,0.11764705882352941,1.0,0.21052631578947367,17,2
112723,0.05,0.5,0.09090909090909091,20,2
112724,0.5,1.0,0.6666666666666666,4,2
112725,0.13636363636363635,1.0,0.24000000000000002,22,2
112726,1.0,1.0,1.0,1,1
112727,0.04,1.0,0.07692307692307693,25,1
112741,1.0,0.7,0.8235294117647058,7,10
116351,0,0.0,0,0,5
116352,0.16666666666666666,0.3333333333333333,0.2222222222222222,6,3
116353,0,0.0,0,0,3
117351,1.0,0.5,0.6666666666666666,1,2
117352,1.0,0.5,0.6666666666666666,1,2
118071,1.0,0.5,0.6666666666666666,1,2
118201,0.2857142857142857,1.0,0.4444444444444445,7,2
118202,0.5,0.3333333333333333,0.4,2,3
119621,1.0,0.3333333333333333,0.5,1,3
119622,1.0,1.0,1.0,1,1
119831,0,0.0,0,0,25
120641,0.0,0.0,0,1,1
121521,0.09090909090909091,1.0,0.16666666666666669,11,1
121522,1.0,1.0,1.0,1,1
121523,0.0,0.0,0,1,2
121524,1.0,1.0,1.0,1,1
121525,0.0,0.0,0,16,1
122381,0,0.0,0,0,6
132341,0.0,0.0,0,2,1
132342,0.3333333333333333,1.0,0.5,3,1
132343,1.0,1.0,1.0,1,1
132344,1.0,0.3333333333333333,0.5,1,3
132451,0.0,0.0,0,1,12
132452,0.0,0.0,0,1,2
132481,0.3333333333333333,0.5,0.4,3,2
132482,0.1111111111111111,0.5,0.1818181818181818,9,2
132483,1.0,0.3333333333333333,0.5,1,3
